Axial load,Potentiometer reading
32.4882,41.8177
32.4871,41.8159
32.4861,41.8140
32.4850,41.8122
32.4840,41.8104
32.4829,41.8086
32.4819,41.8067
32.4808,41.8049
32.4798,41.8031
32.4787,41.8012
32.4777,41.7994
32.4766,41.7976
32.4756,41.7958
32.4746,41.7939
32.4735,41.7921
32.4724,41.7903
32.4714,41.7885
32.4703,41.7866
32.4692,41.7848
32.4682,41.7830
32.4671,41.7811
32.4660,41.7793
32.4649,41.7775
32.4639,41.7757
32.4628,41.7738
32.4617,41.7720
32.4606,41.7702
32.4595,41.7684
32.4585,41.7665
32.4574,41.7647
32.4563,41.7629
32.4552,41.7610
32.4541,41.7592
32.4530,41.7574
32.4520,41.7556
32.4509,41.7537
32.4498,41.7519
32.4487,41.7501
32.4476,41.7483
32.4465,41.7464
32.4455,41.7446
32.4444,41.7428
32.4433,41.7410
32.4422,41.7391
32.4411,41.7373
32.4401,41.7355
32.4390,41.7336
32.4379,41.7318
32.4368,41.7300
32.4357,41.7282
32.4347,41.7263
32.4336,41.7245
32.4325,41.7227
32.4314,41.7209
32.4303,41.7190
32.4293,41.7172
32.4282,41.7154
32.4271,41.7136
32.4260,41.7117
32.4249,41.7099
32.4239,41.7081
32.4228,41.7062
32.4217,41.7044
32.4206,41.7026
32.4196,41.7008
32.4185,41.6989
32.4174,41.6971
32.4163,41.6953
32.4153,41.6935
32.4142,41.6916
32.4131,41.6898
32.4120,41.6880
32.4110,41.6862
32.4099,41.6843
32.4088,41.6825
32.4078,41.6807
32.4067,41.6788
32.4056,41.6770
32.4045,41.6752
32.4035,41.6734
32.4024,41.6715
32.4013,41.6697
32.4003,41.6679
32.3992,41.6661
32.3981,41.6642
32.3971,41.6624
32.3960,41.6606
32.3949,41.6588
32.3939,41.6569
32.3928,41.6551
32.3917,41.6533
32.3907,41.6514
32.3896,41.6496
32.3886,41.6478
32.3875,41.6460
32.3864,41.6441
32.3854,41.6423
32.3843,41.6405
32.3833,41.6387
32.3822,41.6368
32.3811,41.6350
32.3801,41.6332
32.3790,41.6314
32.3779,41.6295
32.3769,41.6277
32.3758,41.6259
32.3747,41.6241
32.3736,41.6222
32.3725,41.6204
32.3714,41.6186
32.3703,41.6167
32.3693,41.6149
32.3682,41.6131
32.3671,41.6113
32.3660,41.6094
32.3649,41.6076
32.3638,41.6058
32.3627,41.6040
32.3616,41.6021
32.3605,41.6003
32.3594,41.5985
32.3583,41.5967
32.3573,41.5948
32.3562,41.5930
32.3551,41.5912
32.3540,41.5894
32.3529,41.5875
32.3518,41.5857
32.3507,41.5839
32.3496,41.5821
32.3485,41.5802
32.3474,41.5784
32.3463,41.5766
32.3452,41.5748
32.3441,41.5729
32.3430,41.5711
32.3419,41.5693
32.3409,41.5675
32.3398,41.5656
32.3387,41.5638
32.3376,41.5620
32.3365,41.5601
32.3354,41.5583
32.3343,41.5565
32.3332,41.5547
32.3321,41.5528
32.3311,41.5510
32.3300,41.5492
32.3289,41.5474
32.3278,41.5455
32.3267,41.5437
32.3256,41.5419
32.3245,41.5401
32.3234,41.5382
32.3223,41.5364
32.3213,41.5346
32.3202,41.5328
32.3191,41.5309
32.3180,41.5291
32.3169,41.5273
32.3158,41.5255
32.3148,41.5236
32.3137,41.5218
32.3126,41.5200
32.3115,41.5182
32.3104,41.5163
32.3093,41.5145
32.3083,41.5127
32.3072,41.5109
32.3061,41.5090
32.3050,41.5072
32.3040,41.5054
32.3029,41.5036
32.3018,41.5017
32.3007,41.4999
32.2996,41.4981
32.2986,41.4963
32.2975,41.4944
32.2964,41.4926
32.2953,41.4908
32.2943,41.4890
32.2932,41.4871
32.2921,41.4853
32.2910,41.4835
32.2900,41.4816
32.2889,41.4798
32.2878,41.4780
32.2868,41.4762
32.2857,41.4743
32.2846,41.4725
32.2836,41.4707
32.2825,41.4689
32.2814,41.4670
32.2803,41.4652
32.2793,41.4634
32.2782,41.4616
32.2771,41.4597
32.2761,41.4579
32.2750,41.4561
32.2739,41.4543
32.2729,41.4524
32.2718,41.4506
32.2707,41.4488
32.2696,41.4470
32.2685,41.4451
32.2674,41.4433
32.2664,41.4415
32.2653,41.4397
32.2642,41.4378
32.2631,41.4360
32.2620,41.4342
32.2609,41.4324
32.2598,41.4305
32.2587,41.4287
32.2576,41.4269
32.2565,41.4251
32.2554,41.4232
32.2543,41.4214
32.2532,41.4196
32.2521,41.4178
32.2510,41.4159
32.2499,41.4141
32.2488,41.4123
32.2477,41.4105
32.2466,41.4086
32.2456,41.4068
32.2445,41.4050
32.2434,41.4032
32.2423,41.4013
32.2412,41.3995
32.2401,41.3977
32.2390,41.3959
32.2379,41.3940
32.2368,41.3922
32.2357,41.3904
32.2346,41.3886
32.2335,41.3867
32.2324,41.3849
32.2313,41.3831
32.2302,41.3813
32.2291,41.3795
32.2281,41.3776
32.2270,41.3758
32.2259,41.3740
32.2248,41.3722
32.2237,41.3703
32.2226,41.3685
32.2215,41.3667
32.2204,41.3649
32.2193,41.3630
32.2182,41.3612
32.2171,41.3594
32.2161,41.3576
32.2150,41.3557
32.2139,41.3539
32.2128,41.3521
32.2117,41.3503
32.2106,41.3484
32.2095,41.3466
32.2084,41.3448
32.2074,41.3430
32.2063,41.3411
32.2052,41.3393
32.2041,41.3375
32.2030,41.3357
32.2019,41.3338
32.2009,41.3320
32.1998,41.3302
32.1987,41.3284
32.1976,41.3265
32.1965,41.3247
32.1954,41.3229
32.1944,41.3211
32.1933,41.3192
32.1922,41.3174
32.1911,41.3156
32.1900,41.3138
32.1890,41.3119
32.1879,41.3101
32.1868,41.3083
32.1857,41.3065
32.1847,41.3046
32.1836,41.3028
32.1825,41.3010
32.1814,41.2992
32.1804,41.2974
32.1793,41.2955
32.1782,41.2937
32.1771,41.2919
32.1761,41.2901
32.1750,41.2882
32.1739,41.2864
32.1729,41.2846
32.1718,41.2828
32.1707,41.2809
32.1696,41.2791
32.1686,41.2773
32.1675,41.2755
32.1664,41.2736
32.1654,41.2718
32.1643,41.2700
32.1632,41.2682
32.1622,41.2663
32.1611,41.2645
32.1600,41.2627
32.1590,41.2609
32.1579,41.2590
32.1568,41.2572
32.1558,41.2554
32.1547,41.2536
32.1536,41.2517
32.1525,41.2499
32.1515,41.2481
32.1504,41.2463
32.1493,41.2444
32.1482,41.2426
32.1471,41.2408
32.1460,41.2390
32.1449,41.2372
32.1438,41.2353
32.1428,41.2335
32.1417,41.2317
32.1406,41.2299
32.1395,41.2280
32.1384,41.2262
32.1373,41.2244
32.1362,41.2226
32.1351,41.2207
32.1340,41.2189
32.1329,41.2171
32.1318,41.2153
32.1308,41.2134
32.1297,41.2116
32.1286,41.2098
32.1275,41.2080
32.1264,41.2062
32.1253,41.2043
32.1242,41.2025
32.1231,41.2007
32.1220,41.1989
32.1209,41.1970
32.1198,41.1952
32.1188,41.1934
32.1177,41.1916
32.1166,41.1897
32.1155,41.1879
32.1144,41.1861
32.1133,41.1843
32.1122,41.1825
32.1111,41.1806
32.1101,41.1788
32.1090,41.1770
32.1079,41.1752
32.1068,41.1733
32.1057,41.1715
32.1046,41.1697
32.1035,41.1679
32.1025,41.1660
32.1014,41.1642
32.1003,41.1624
32.0992,41.1606
32.0981,41.1587
32.0970,41.1569
32.0960,41.1551
32.0949,41.1533
32.0938,41.1515
32.0927,41.1496
32.0916,41.1478
32.0905,41.1460
32.0895,41.1442
32.0884,41.1423
32.0873,41.1405
32.0862,41.1387
32.0851,41.1369
32.0841,41.1350
32.0830,41.1332
32.0819,41.1314
32.0808,41.1296
32.0798,41.1278
32.0787,41.1259
32.0776,41.1241
32.0765,41.1223
32.0754,41.1205
32.0744,41.1186
32.0733,41.1168
32.0722,41.1150
32.0712,41.1132
32.0701,41.1113
32.0690,41.1095
32.0679,41.1077
32.0669,41.1059
32.0658,41.1041
32.0647,41.1022
32.0636,41.1004
32.0626,41.0986
32.0615,41.0968
32.0604,41.0949
32.0594,41.0931
32.0583,41.0913
32.0572,41.0895
32.0562,41.0876
32.0551,41.0858
32.0540,41.0840
32.0530,41.0822
32.0519,41.0804
32.0508,41.0785
32.0498,41.0767
32.0487,41.0749
32.0476,41.0731
32.0466,41.0712
32.0455,41.0694
32.0445,41.0676
32.0434,41.0658
32.0423,41.0639
32.0413,41.0621
32.0402,41.0603
32.0392,41.0585
32.0381,41.0567
32.0370,41.0548
32.0360,41.0530
32.0349,41.0512
32.0339,41.0494
32.0328,41.0475
32.0317,41.0457
32.0307,41.0439
32.0296,41.0421
32.0286,41.0402
32.0275,41.0384
32.0265,41.0366
32.0254,41.0348
32.0243,41.0330
32.0232,41.0311
32.0222,41.0293
32.0211,41.0275
32.0200,41.0257
32.0190,41.0238
32.0179,41.0220
32.0168,41.0202
32.0157,41.0184
32.0146,41.0166
32.0136,41.0147
32.0125,41.0129
32.0114,41.0111
32.0103,41.0093
32.0093,41.0074
32.0082,41.0056
32.0071,41.0038
32.0060,41.0020
32.0049,41.0002
32.0039,40.9983
32.0028,40.9965
32.0017,40.9947
32.0006,40.9929
31.9995,40.9910
31.9985,40.9892
31.9974,40.9874
31.9963,40.9856
31.9952,40.9838
31.9941,40.9819
31.9931,40.9801
31.9920,40.9783
31.9909,40.9765
31.9898,40.9746
31.9888,40.9728
31.9877,40.9710
31.9866,40.9692
31.9855,40.9674
31.9845,40.9655
31.9834,40.9637
31.9823,40.9619
31.9812,40.9601
31.9802,40.9583
31.9791,40.9564
31.9780,40.9546
31.9769,40.9528
31.9759,40.9510
31.9748,40.9491
31.9737,40.9473
31.9727,40.9455
31.9716,40.9437
31.9705,40.9419
31.9694,40.9400
31.9684,40.9382
31.9673,40.9364
31.9662,40.9346
31.9651,40.9327
31.9641,40.9309
31.9630,40.9291
31.9619,40.9273
31.9609,40.9255
31.9598,40.9236
31.9587,40.9218
31.9577,40.9200
31.9566,40.9182
31.9555,40.9163
31.9545,40.9145
31.9534,40.9127
31.9523,40.9109
31.9513,40.9091
31.9502,40.9072
31.9491,40.9054
31.9481,40.9036
31.9470,40.9018
31.9459,40.9000
31.9449,40.8981
31.9438,40.8963
31.9428,40.8945
31.9417,40.8927
31.9406,40.8908
31.9396,40.8890
31.9385,40.8872
31.9375,40.8854
31.9364,40.8836
31.9353,40.8817
31.9343,40.8799
31.9332,40.8781
31.9322,40.8763
31.9311,40.8744
31.9300,40.8726
31.9290,40.8708
31.9279,40.8690
31.9269,40.8672
31.9258,40.8653
31.9248,40.8635
31.9237,40.8617
31.9227,40.8599
31.9216,40.8581
31.9206,40.8562
31.9195,40.8544
31.9184,40.8526
31.9174,40.8508
31.9163,40.8489
31.9153,40.8471
31.9142,40.8453
31.9132,40.8435
31.9121,40.8417
31.9111,40.8398
31.9100,40.8380
31.9090,40.8362
31.9079,40.8344
31.9069,40.8325
31.9059,40.8307
31.9048,40.8289
31.9038,40.8271
31.9027,40.8253
31.9017,40.8234
31.9006,40.8216
31.8996,40.8198
31.8985,40.8180
31.8975,40.8162
31.8964,40.8143
31.8954,40.8125
31.8944,40.8107
31.8933,40.8089
31.8923,40.8070
31.8912,40.8052
31.8902,40.8034
31.8892,40.8016
31.8881,40.7998
31.8871,40.7979
31.8860,40.7961
31.8850,40.7943
31.8839,40.7925
31.8829,40.7907
31.8818,40.7888
31.8808,40.7870
31.8797,40.7852
31.8787,40.7834
31.8776,40.7815
31.8765,40.7797
31.8755,40.7779
31.8744,40.7761
31.8734,40.7743
31.8723,40.7724
31.8712,40.7706
31.8702,40.7688
31.8691,40.7670
31.8681,40.7652
31.8670,40.7633
31.8659,40.7615
31.8649,40.7597
31.8638,40.7579
31.8628,40.7561
31.8617,40.7542
31.8606,40.7524
31.8596,40.7506
31.8585,40.7488
31.8575,40.7470
31.8564,40.7451
31.8553,40.7433
31.8543,40.7415
31.8532,40.7397
31.8522,40.7379
31.8511,40.7360
31.8500,40.7342
31.8490,40.7324
31.8479,40.7306
31.8469,40.7287
31.8458,40.7269
31.8448,40.7251
31.8437,40.7233
31.8426,40.7215
31.8416,40.7196
31.8405,40.7178
31.8395,40.7160
31.8384,40.7142
31.8374,40.7124
31.8363,40.7105
31.8353,40.7087
31.8342,40.7069
31.8332,40.7051
31.8321,40.7033
31.8311,40.7014
31.8300,40.6996
31.8290,40.6978
31.8279,40.6960
31.8269,40.6942
31.8258,40.6923
31.8247,40.6905
31.8237,40.6887
31.8226,40.6869
31.8216,40.6851
31.8205,40.6832
31.8195,40.6814
31.8184,40.6796
31.8174,40.6778
31.8163,40.6760
31.8153,40.6741
31.8142,40.6723
31.8132,40.6705
31.8121,40.6687
31.8111,40.6669
31.8101,40.6650
31.8090,40.6632
31.8080,40.6614
31.8069,40.6596
31.8059,40.6578
31.8048,40.6559
31.8038,40.6541
31.8027,40.6523
31.8017,40.6505
31.8007,40.6487
31.7996,40.6468
31.7986,40.6450
31.7975,40.6432
31.7965,40.6414
31.7954,40.6396
31.7944,40.6377
31.7934,40.6359
31.7923,40.6341
31.7913,40.6323
31.7902,40.6305
31.7892,40.6286
31.7882,40.6268
31.7871,40.6250
31.7861,40.6232
31.7851,40.6213
31.7840,40.6195
31.7830,40.6177
31.7820,40.6159
31.7809,40.6141
31.7799,40.6122
31.7788,40.6104
31.7778,40.6086
31.7768,40.6068
31.7757,40.6050
31.7747,40.6031
31.7737,40.6013
31.7726,40.5995
31.7716,40.5977
31.7706,40.5959
31.7696,40.5940
31.7685,40.5922
31.7675,40.5904
31.7665,40.5886
31.7654,40.5868
31.7644,40.5849
31.7634,40.5831
31.7624,40.5813
31.7613,40.5795
31.7603,40.5777
31.7593,40.5758
31.7582,40.5740
31.7572,40.5722
31.7562,40.5704
31.7551,40.5686
31.7541,40.5667
31.7530,40.5649
31.7520,40.5631
31.7510,40.5613
31.7499,40.5595
31.7489,40.5576
31.7478,40.5558
31.7468,40.5540
31.7458,40.5522
31.7447,40.5503
31.7437,40.5485
31.7427,40.5467
31.7416,40.5449
31.7406,40.5431
31.7395,40.5412
31.7385,40.5394
31.7374,40.5376
31.7364,40.5358
31.7354,40.5340
31.7343,40.5321
31.7333,40.5303
31.7322,40.5285
31.7312,40.5267
31.7301,40.5249
31.7291,40.5230
31.7280,40.5212
31.7270,40.5194
31.7259,40.5176
31.7249,40.5157
31.7238,40.5139
31.7227,40.5121
31.7217,40.5103
31.7206,40.5085
31.7196,40.5066
31.7185,40.5048
31.7174,40.5030
31.7163,40.5012
31.7153,40.4994
31.7142,40.4975
31.7131,40.4957
31.7120,40.4939
31.7109,40.4921
31.7099,40.4902
31.7088,40.4884
31.7077,40.4866
31.7066,40.4848
31.7055,40.4830
31.7044,40.4811
31.7034,40.4793
31.7023,40.4775
31.7012,40.4757
31.7001,40.4739
31.6990,40.4720
31.6979,40.4702
31.6969,40.4684
31.6958,40.4666
31.6947,40.4647
31.6936,40.4629
31.6925,40.4611
31.6914,40.4593
31.6903,40.4575
31.6892,40.4556
31.6881,40.4538
31.6870,40.4520
31.6859,40.4502
31.6848,40.4483
31.6838,40.4465
31.6827,40.4447
31.6816,40.4429
31.6805,40.4410
31.6794,40.4392
31.6783,40.4374
31.6772,40.4356
31.6761,40.4338
31.6750,40.4319
31.6739,40.4301
31.6728,40.4283
31.6717,40.4265
31.6706,40.4246
31.6695,40.4228
31.6684,40.4210
31.6673,40.4192
31.6662,40.4174
31.6651,40.4155
31.6640,40.4137
31.6629,40.4119
31.6618,40.4101
31.6606,40.4082
31.6595,40.4064
31.6584,40.4046
31.6573,40.4028
31.6562,40.4009
31.6551,40.3991
31.6540,40.3973
31.6529,40.3955
31.6517,40.3936
31.6506,40.3918
31.6495,40.3900
31.6484,40.3882
31.6472,40.3863
31.6461,40.3845
31.6450,40.3827
31.6439,40.3809
31.6427,40.3790
31.6416,40.3772
31.6405,40.3754
31.6394,40.3736
31.6382,40.3717
31.6371,40.3699
31.6360,40.3681
31.6349,40.3663
31.6337,40.3644
31.6326,40.3626
31.6315,40.3608
31.6304,40.3590
31.6292,40.3571
31.6281,40.3553
31.6270,40.3535
31.6258,40.3517
31.6247,40.3498
31.6236,40.3480
31.6224,40.3462
31.6213,40.3444
31.6201,40.3425
31.6190,40.3407
31.6179,40.3389
31.6167,40.3371
31.6156,40.3352
31.6144,40.3334
31.6133,40.3316
31.6121,40.3298
31.6110,40.3279
31.6098,40.3261
31.6087,40.3243
31.6075,40.3225
31.6064,40.3206
31.6052,40.3188
31.6040,40.3170
31.6029,40.3151
31.6017,40.3133
31.6006,40.3115
31.5994,40.3097
31.5982,40.3078
31.5971,40.3060
31.5959,40.3042
31.5948,40.3024
31.5936,40.3005
31.5924,40.2987
31.5913,40.2969
31.5901,40.2950
31.5889,40.2932
31.5878,40.2914
31.5866,40.2896
31.5854,40.2877
31.5842,40.2859
31.5831,40.2841
31.5819,40.2822
31.5807,40.2804
31.5795,40.2786
31.5783,40.2768
31.5772,40.2749
31.5760,40.2731
31.5748,40.2713
31.5736,40.2694
31.5724,40.2676
31.5712,40.2658
31.5701,40.2640
31.5689,40.2621
31.5677,40.2603
31.5665,40.2585
31.5653,40.2566
31.5641,40.2548
31.5629,40.2530
31.5617,40.2511
31.5605,40.2493
31.5593,40.2475
31.5581,40.2457
31.5569,40.2438
31.5557,40.2420
31.5545,40.2402
31.5533,40.2383
31.5521,40.2365
31.5508,40.2347
31.5496,40.2328
31.5484,40.2310
31.5472,40.2292
31.5459,40.2273
31.5447,40.2255
31.5435,40.2237
31.5422,40.2219
31.5410,40.2200
31.5397,40.2182
31.5385,40.2164
31.5372,40.2145
31.5360,40.2127
31.5348,40.2109
31.5335,40.2090
31.5322,40.2072
31.5310,40.2054
31.5297,40.2035
31.5285,40.2017
31.5272,40.1999
31.5259,40.1980
31.5247,40.1962
31.5234,40.1944
31.5221,40.1925
31.5209,40.1907
31.5196,40.1889
31.5183,40.1870
31.5171,40.1852
31.5158,40.1834
31.5145,40.1815
31.5132,40.1797
31.5120,40.1779
31.5107,40.1760
31.5094,40.1742
31.5080,40.1724
31.5067,40.1705
31.5054,40.1687
31.5041,40.1669
31.5028,40.1650
31.5014,40.1632
31.5001,40.1614
31.4988,40.1595
31.4974,40.1577
31.4961,40.1559
31.4948,40.1540
31.4934,40.1522
31.4921,40.1504
31.4907,40.1485
31.4894,40.1467
31.4880,40.1448
31.4867,40.1430
31.4853,40.1412
31.4839,40.1393
31.4826,40.1375
31.4812,40.1356
31.4798,40.1338
31.4784,40.1320
31.4770,40.1301
31.4756,40.1283
31.4742,40.1264
31.4728,40.1246
31.4714,40.1228
31.4700,40.1209
31.4686,40.1191
31.4672,40.1172
31.4658,40.1154
31.4644,40.1136
31.4630,40.1117
31.4616,40.1099
31.4602,40.1080
31.4587,40.1062
31.4573,40.1044
31.4559,40.1025
31.4544,40.1007
31.4530,40.0988
31.4516,40.0970
31.4501,40.0951
31.4487,40.0933
31.4472,40.0915
31.4458,40.0896
31.4444,40.0878
31.4429,40.0859
31.4415,40.0841
31.4400,40.0822
31.4385,40.0804
31.4371,40.0786
31.4356,40.0767
31.4342,40.0749
31.4327,40.0730
31.4312,40.0712
31.4298,40.0693
31.4283,40.0675
31.4268,40.0657
31.4254,40.0638
31.4239,40.0620
31.4224,40.0601
31.4209,40.0583
31.4195,40.0564
31.4180,40.0546
31.4165,40.0527
31.4150,40.0509
31.4135,40.0491
31.4121,40.0472
31.4106,40.0454
31.4091,40.0435
31.4076,40.0417
31.4061,40.0398
31.4046,40.0380
31.4032,40.0361
31.4017,40.0343
31.4002,40.0325
31.3987,40.0306
31.3972,40.0288
31.3957,40.0269
31.3942,40.0251
31.3927,40.0232
31.3912,40.0214
31.3896,40.0195
31.3881,40.0177
31.3866,40.0159
31.3851,40.0140
31.3836,40.0122
31.3821,40.0103
31.3806,40.0085
31.3790,40.0066
31.3775,40.0048
31.3760,40.0029
31.3745,40.0011
31.3730,39.9992
31.3715,39.9974
31.3700,39.9955
31.3685,39.9937
31.3669,39.9919
31.3654,39.9900
31.3639,39.9882
31.3623,39.9863
31.3608,39.9845
31.3593,39.9826
31.3578,39.9808
31.3562,39.9789
31.3547,39.9771
31.3532,39.9752
31.3517,39.9734
31.3501,39.9715
31.3486,39.9697
31.3471,39.9679
31.3455,39.9660
31.3440,39.9642
31.3425,39.9623
31.3409,39.9605
31.3394,39.9586
31.3378,39.9568
31.3363,39.9549
31.3347,39.9531
31.3332,39.9512
31.3316,39.9494
31.3301,39.9475
31.3285,39.9457
31.3270,39.9438
31.3254,39.9420
31.3239,39.9401
31.3223,39.9383
31.3207,39.9365
31.3192,39.9346
31.3176,39.9328
31.3161,39.9309
31.3146,39.9291
31.3130,39.9272
31.3115,39.9254
31.3099,39.9235
31.3084,39.9217
31.3068,39.9198
31.3052,39.9180
31.3037,39.9161
31.3021,39.9143
31.3006,39.9124
31.2990,39.9106
31.2975,39.9087
31.2959,39.9069
31.2943,39.9050
31.2928,39.9032
31.2912,39.9013
31.2897,39.8995
31.2881,39.8977
31.2865,39.8958
31.2849,39.8940
31.2834,39.8921
31.2818,39.8903
31.2802,39.8884
31.2786,39.8866
31.2771,39.8847
31.2755,39.8829
31.2739,39.8810
31.2723,39.8792
31.2708,39.8773
31.2692,39.8755
31.2676,39.8736
31.2660,39.8718
31.2644,39.8699
31.2629,39.8681
31.2613,39.8662
31.2597,39.8644
31.2581,39.8625
31.2565,39.8607
31.2550,39.8588
31.2534,39.8570
31.2518,39.8551
31.2502,39.8533
31.2486,39.8514
31.2470,39.8496
31.2454,39.8477
31.2438,39.8459
31.2422,39.8441
31.2406,39.8422
31.2390,39.8404
31.2375,39.8385
31.2359,39.8367
31.2343,39.8348
31.2327,39.8330
31.2311,39.8311
31.2295,39.8293
31.2279,39.8274
31.2263,39.8256
31.2247,39.8237
31.2231,39.8219
31.2215,39.8200
31.2199,39.8182
31.2183,39.8163
31.2167,39.8145
31.2151,39.8126
31.2134,39.8108
31.2118,39.8089
31.2102,39.8071
31.2086,39.8052
31.2070,39.8034
31.2054,39.8015
31.2038,39.7997
31.2021,39.7979
31.2005,39.7960
31.1989,39.7942
31.1973,39.7923
31.1956,39.7905
31.1940,39.7886
31.1924,39.7868
31.1908,39.7849
31.1891,39.7831
31.1875,39.7812
31.1859,39.7794
31.1843,39.7775
31.1827,39.7757
31.1810,39.7738
31.1794,39.7720
31.1778,39.7701
31.1762,39.7683
31.1746,39.7664
31.1729,39.7646
31.1713,39.7627
31.1697,39.7609
31.1681,39.7590
31.1665,39.7572
31.1648,39.7553
31.1632,39.7535
31.1616,39.7516
31.1600,39.7498
31.1584,39.7479
31.1567,39.7461
31.1551,39.7443
31.1535,39.7424
31.1519,39.7406
31.1502,39.7387
31.1486,39.7369
31.1470,39.7350
31.1453,39.7332
31.1437,39.7313
31.1421,39.7295
31.1404,39.7276
31.1388,39.7258
31.1372,39.7239
31.1355,39.7221
31.1339,39.7202
31.1323,39.7184
31.1306,39.7165
31.1290,39.7147
31.1274,39.7128
31.1257,39.7110
31.1241,39.7091
31.1225,39.7073
31.1208,39.7054
31.1192,39.7036
31.1175,39.7017
31.1159,39.6999
31.1143,39.6980
31.1126,39.6962
31.1110,39.6943
31.1094,39.6925
31.1077,39.6906
31.1061,39.6888
31.1045,39.6869
31.1028,39.6851
31.1012,39.6833
31.0995,39.6814
31.0979,39.6796
31.0962,39.6777
31.0946,39.6759
31.0929,39.6740
31.0913,39.6722
31.0896,39.6703
31.0880,39.6685
31.0863,39.6666
31.0847,39.6648
31.0830,39.6629
31.0814,39.6611
31.0797,39.6592
31.0781,39.6574
31.0765,39.6555
31.0748,39.6537
31.0732,39.6518
31.0715,39.6500
31.0699,39.6481
31.0682,39.6463
31.0666,39.6444
31.0649,39.6426
31.0633,39.6407
31.0616,39.6389
31.0600,39.6370
31.0583,39.6352
31.0567,39.6333
31.0551,39.6315
31.0534,39.6296
31.0518,39.6278
31.0501,39.6259
31.0485,39.6241
31.0468,39.6222
31.0452,39.6204
31.0436,39.6185
31.0419,39.6167
31.0403,39.6148
31.0386,39.6130
31.0370,39.6112
31.0354,39.6093
31.0337,39.6075
31.0321,39.6056
31.0304,39.6038
31.0288,39.6019
31.0271,39.6001
31.0255,39.5982
31.0238,39.5964
31.0222,39.5945
31.0205,39.5927
31.0189,39.5908
31.0172,39.5890
31.0156,39.5871
31.0139,39.5853
31.0123,39.5834
31.0106,39.5816
31.0090,39.5797
31.0073,39.5779
31.0057,39.5760
31.0040,39.5742
31.0023,39.5723
31.0007,39.5705
30.9990,39.5686
30.9974,39.5668
30.9957,39.5649
30.9940,39.5631
30.9924,39.5612
30.9907,39.5594
30.9891,39.5575
30.9874,39.5557
30.9858,39.5538
30.9841,39.5520
30.9824,39.5501
30.9808,39.5483
30.9791,39.5464
30.9775,39.5446
30.9758,39.5427
30.9741,39.5409
30.9725,39.5390
30.9708,39.5372
30.9692,39.5353
30.9675,39.5335
30.9659,39.5317
30.9642,39.5298
30.9626,39.5280
30.9609,39.5261
30.9593,39.5243
30.9576,39.5224
30.9559,39.5206
30.9543,39.5187
30.9526,39.5169
30.9510,39.5150
30.9493,39.5132
30.9477,39.5113
30.9460,39.5095
30.9444,39.5076
30.9427,39.5058
30.9411,39.5039
30.9394,39.5021
30.9377,39.5002
30.9361,39.4984
30.9344,39.4965
30.9327,39.4947
30.9311,39.4928
30.9294,39.4910
30.9278,39.4891
30.9261,39.4873
30.9245,39.4854
30.9228,39.4836
30.9211,39.4817
30.9195,39.4799
30.9178,39.4780
30.9162,39.4762
30.9145,39.4743
30.9129,39.4725
30.9112,39.4706
30.9096,39.4688
30.9079,39.4669
30.9062,39.4651
30.9046,39.4632
30.9029,39.4614
30.9013,39.4595
30.8996,39.4577
30.8980,39.4558
30.8963,39.4540
30.8947,39.4522
30.8930,39.4503
30.8914,39.4485
30.8897,39.4466
30.8880,39.4448
30.8864,39.4429
30.8847,39.4411
30.8831,39.4392
30.8814,39.4374
30.8797,39.4355
30.8781,39.4337
30.8764,39.4318
30.8747,39.4300
30.8731,39.4281
30.8714,39.4263
30.8698,39.4244
30.8681,39.4226
30.8664,39.4207
30.8648,39.4189
30.8631,39.4170
30.8614,39.4152
30.8598,39.4133
30.8581,39.4115
30.8565,39.4096
30.8548,39.4078
30.8531,39.4059
30.8515,39.4041
30.8498,39.4022
30.8482,39.4004
30.8465,39.3985
30.8448,39.3967
30.8432,39.3948
30.8415,39.3930
30.8398,39.3911
30.8382,39.3893
30.8365,39.3874
30.8348,39.3856
30.8332,39.3837
30.8315,39.3819
30.8298,39.3801
30.8282,39.3782
30.8265,39.3764
30.8248,39.3745
30.8232,39.3727
30.8215,39.3708
30.8198,39.3690
30.8182,39.3671
30.8165,39.3653
30.8148,39.3634
30.8132,39.3616
30.8115,39.3597
30.8098,39.3579
30.8082,39.3560
30.8065,39.3542
30.8048,39.3523
30.8032,39.3505
30.8015,39.3486
30.7998,39.3468
30.7982,39.3449
30.7965,39.3431
30.7948,39.3412
30.7932,39.3394
30.7915,39.3375
30.7898,39.3357
30.7881,39.3338
30.7865,39.3320
30.7848,39.3302
30.7831,39.3283
30.7815,39.3265
30.7798,39.3246
30.7781,39.3228
30.7765,39.3209
30.7748,39.3191
30.7731,39.3172
30.7715,39.3154
30.7698,39.3135
30.7681,39.3117
30.7664,39.3098
30.7648,39.3080
30.7631,39.3061
30.7614,39.3043
30.7597,39.3024
30.7581,39.3006
30.7564,39.2987
30.7547,39.2969
30.7531,39.2950
30.7514,39.2932
30.7497,39.2914
30.7481,39.2895
30.7464,39.2877
30.7447,39.2858
30.7430,39.2840
30.7414,39.2821
30.7397,39.2803
30.7380,39.2784
30.7363,39.2766
30.7347,39.2747
30.7330,39.2729
30.7313,39.2710
30.7296,39.2692
30.7280,39.2673
30.7263,39.2655
30.7246,39.2636
30.7229,39.2618
30.7212,39.2599
30.7196,39.2581
